"","date","open","high","low","close","volume","adjusted"
"67",2013-04-11,48.52,48.900002,48.52,48.880001,6700,44.307323
"68",2013-04-12,48.880001,48.880001,48.52,48.52,4100,43.98101
"69",2013-04-15,48.5,48.5,47.919998,47.959999,11100,43.473392
"70",2013-04-16,47.900002,48,47.5,48,14100,43.509651
"71",2013-04-17,48,48.099998,47.540001,48,4000,43.509651
"72",2013-04-18,48.099998,48.299999,48,48.200001,7900,43.690948
"73",2013-04-19,48.299999,48.299999,48,48,3100,43.509651
"74",2013-04-22,48,48.02,48,48,62300,43.509651
"75",2013-04-23,47.919998,48,47.919998,47.939999,1300,43.455257
"76",2013-04-24,48,48,47.900002,47.900002,9100,43.418995
"77",2013-04-25,47.900002,47.919998,47.860001,47.900002,23800,43.418995
"78",2013-04-26,46.799999,46.900002,46,46.700001,11100,42.777802
"79",2013-04-29,46.099998,46.68,46.02,46.66,4300,42.741154
"80",2013-04-30,46.02,46.5,46,46.32,9400,42.429714
"81",2013-05-02,46.400002,46.400002,46.060001,46.299999,15000,42.4114
"82",2013-05-03,46.34,46.34,46.040001,46.139999,11600,42.264832
"83",2013-05-06,46.299999,47.5,46.299999,46.799999,11700,42.8694
"84",2013-05-07,46.799999,47,46.599998,46.900002,23600,42.961002
"85",2013-05-08,46.84,46.84,46.5,46.82,10600,42.887718
"86",2013-05-09,46.82,47.48,46.799999,47.32,3500,43.345726
"87",2013-05-10,47.5,47.5,46.860001,46.860001,23100,42.924362
"88",2013-05-13,46.900002,47.5,46.900002,47,16000,43.052601
"89",2013-05-14,47,47.400002,46.959999,46.959999,25100,43.015957
"90",2013-05-15,47.02,47.459999,46.959999,47,8900,43.052601
"91",2013-05-16,46.98,47.48,46.900002,47.48,18500,43.492283
"92",2013-05-17,47.48,47.880001,47.48,47.759998,8800,43.748764
"93",2013-05-20,47.98,48.200001,47.779999,47.98,14800,43.950291
"94",2013-05-21,48,48,47.900002,48,6800,43.968613
"95",2013-05-22,48,48,47.700001,47.720001,8100,43.712132
"96",2013-05-23,47.599998,48.299999,47.599998,48.200001,6300,44.151821
"97",2013-05-27,48.400002,48.860001,48.299999,48.5,12400,44.426624
"98",2013-05-28,48.599998,48.799999,48.419998,48.5,27400,44.426624
"99",2013-05-29,48.119999,48.5,47,47,15500,43.052601
"100",2013-05-30,47.599998,47.599998,47,47.279999,34900,43.309082
"101",2013-05-31,47.279999,48.220001,47.099998,48.220001,73700,44.170132
"102",2013-06-03,48.18,48.18,47.740002,47.799999,4000,43.785408
"103",2013-06-04,47.740002,47.799999,47.5,47.599998,3600,43.602203
"104",2013-06-05,47.400002,47.599998,47.400002,47.5,13000,43.510605
"105",2013-06-06,47.279999,47.279999,47.18,47.200001,16400,43.235806
"106",2013-06-07,47.119999,47.119999,47.080002,47.099998,12700,43.144203
"107",2013-06-10,47.099998,47.200001,47.099998,47.099998,23600,43.144203
"108",2013-06-11,47.200001,48,47.099998,48,12500,43.968613
"109",2013-06-12,47.5,47.5,47.040001,47.040001,10700,43.089245
"110",2013-06-13,47.98,47.98,47,47.220001,49000,43.254128
"111",2013-06-14,47.700001,47.700001,47.5,47.700001,6000,43.693813
"112",2013-06-17,47.700001,47.700001,47.200001,47.700001,33000,43.693813
"113",2013-06-18,47.959999,47.959999,47.299999,47.540001,10600,43.547245
"114",2013-06-19,47.900002,47.900002,47.540001,47.540001,27300,43.547245
"115",2013-06-20,47.639999,47.880001,47.52,47.540001,31600,43.547245
"116",2013-06-21,47.5,47.52,45.34,45.34,31200,41.532021
"117",2013-06-24,47,47.799999,45.799999,45.82,42500,41.971703
"118",2013-06-25,45.599998,46,45.599998,46,20300,42.136585
"119",2013-06-26,46,47.200001,46,46.799999,11000,42.8694
"120",2013-06-27,47,47.18,47,47.02,6800,43.070927
"121",2013-06-28,47.02,47.040001,47,47.02,36500,43.070927
"122",2013-07-01,47.380001,47.380001,47,47,7400,43.052601
"123",2013-07-02,47.02,47.799999,47.02,47.080002,9700,43.125885
"124",2013-07-03,47.099998,47.099998,47,47,6300,43.052601
"125",2013-07-04,47,47.099998,47,47,12700,43.052601
"126",2013-07-05,47,47,46.98,46.98,4100,43.034279
"127",2013-07-08,46.98,47.060001,46.799999,46.900002,6300,42.961002
"128",2013-07-09,46.900002,46.900002,46.700001,46.700001,5800,42.777802
"129",2013-07-10,46.700001,46.700001,46.599998,46.68,20900,42.759472
"130",2013-07-11,46.720001,46.740002,46.66,46.66,42900,42.741154
"131",2013-07-12,46.700001,46.700001,46.700001,46.700001,2600,42.777802
"132",2013-07-15,46.700001,46.700001,46.599998,46.68,65500,42.759472
"133",2013-07-16,46.68,46.68,46.599998,46.66,5100,42.741154
"134",2013-07-17,46.66,46.98,46.66,46.66,15600,42.741154
"135",2013-07-18,46.68,46.68,46.639999,46.66,2200,42.741154
"136",2013-07-19,46.799999,46.799999,46.66,46.66,5200,42.741154
"137",2013-07-22,46.66,46.700001,46.5,46.700001,3600,42.777802
"138",2013-07-23,46.66,47,46.599998,46.599998,52700,42.686195
"139",2013-07-24,46.540001,46.599998,46.380001,46.380001,19900,42.484676
"140",2013-07-25,46.380001,46.400002,46.299999,46.299999,21700,42.4114
"141",2013-07-26,46.34,46.34,46,46.200001,14700,42.31979
"142",2013-07-29,46.200001,46.200001,46,46.040001,5500,42.173229
"143",2013-07-30,46.040001,46.200001,46.02,46.099998,3300,42.228191
"144",2013-07-31,46.080002,46.099998,46.02,46.080002,38000,42.209873
"145",2013-08-01,46,46.200001,46,46.16,4000,42.283157
"146",2013-08-02,46.18,46.400002,46.18,46.32,7300,42.429714
"147",2013-08-05,47,47,46.52,46.82,11700,42.887718
"148",2013-08-06,46.98,47.5,46.98,47,21100,43.052601
"149",2013-08-12,47.220001,47.380001,47.099998,47.380001,13600,43.400688
"150",2013-08-13,47.380001,47.740002,47.380001,47.700001,10700,43.693813
"151",2013-08-14,47.700001,47.880001,47.700001,47.799999,4800,43.785408
"152",2013-08-15,47.759998,48,47.759998,48,13100,43.968613
"153",2013-08-16,47.720001,48.040001,47.720001,47.919998,3900,43.895325
"154",2013-08-19,47.5,47.799999,47.5,47.799999,13600,43.785408
"155",2013-08-20,47.82,47.82,47.5,47.5,18400,43.510605
"156",2013-08-21,47.52,47.52,47.439999,47.439999,11500,43.455639
"157",2013-08-22,47.32,47.32,46.82,46.939999,69000,42.997639
"158",2013-08-23,47,47.099998,46.98,47.099998,27000,43.144203
"159",2013-08-26,47.099998,47.119999,47.02,47.099998,18800,43.144203
"160",2013-08-27,46.599998,46.599998,46.18,46.5,7400,42.594589
"161",2013-08-28,46.459999,46.5,45.900002,46.200001,31100,42.31979
"162",2013-08-29,46.220001,46.34,46.18,46.18,11700,42.301472
"163",2013-08-30,46.200001,46.299999,45.900002,45.900002,119400,42.044983
"164",2013-09-02,45.860001,46,45.860001,46,12100,42.136585
"165",2013-09-03,46,47.099998,46,47.099998,8500,43.144203
"166",2013-09-04,47.060001,47.580002,46.700001,47.580002,25400,43.583885
"167",2013-09-05,47.580002,47.580002,46.580002,47.060001,3500,43.107563
"168",2013-09-06,47,47.099998,46.700001,47,2500,43.052601
"169",2013-09-09,47.099998,47.400002,46.619999,46.720001,2100,42.796124
"170",2013-09-10,46.860001,46.900002,46.84,46.880001,4900,42.942684
"171",2013-09-11,47,47,46.880001,46.900002,19000,42.961002
"172",2013-09-12,46.900002,46.919998,46.900002,46.900002,2700,42.961002
"173",2013-09-13,47.099998,47.099998,47.099998,47.099998,300,43.144203
"174",2013-09-17,47,47,46.5,46.599998,5600,42.686195
"175",2013-09-18,46.599998,46.599998,46.439999,46.5,12600,42.594589
"176",2013-09-19,46.599998,46.639999,46.459999,46.459999,38900,42.557953
"177",2013-09-20,46.66,46.66,46.459999,46.459999,7400,42.557953
"178",2013-09-23,47.080002,47.080002,46.459999,46.459999,2200,42.557953
"179",2013-09-24,46.459999,46.98,46.459999,46.98,1300,43.034279
"180",2013-09-25,46.959999,46.98,46.560001,46.98,7400,43.034279
"181",2013-09-26,46.98,46.98,46.98,46.98,200,43.034279
"182",2013-09-27,47,47,46.959999,46.959999,600,43.015957
"183",2013-09-30,47,47,46.52,47,4500,43.052601
"184",2013-10-01,47,47.02,46.98,47.02,11500,43.070927
"185",2013-10-02,47.040001,47.060001,47.040001,47.060001,400,43.107563
"186",2013-10-03,47.060001,47.099998,47.060001,47.099998,23300,43.144203
"187",2013-10-04,47.099998,47.099998,47,47,2300,43.052601
"188",2013-10-07,47,47,46.599998,46.599998,9400,42.686195
"189",2013-10-08,46.599998,47,46.599998,46.799999,4100,42.8694
"190",2013-10-09,46.82,46.880001,46.799999,46.799999,1300,42.8694
"191",2013-10-10,46.799999,46.799999,46.799999,46.799999,1600,42.8694
"192",2013-10-11,46.799999,46.799999,46.700001,46.700001,1300,42.777802
"193",2013-10-14,47.099998,47.099998,46.700001,47,800,43.052601
"194",2013-10-16,46.700001,46.900002,46.5,46.900002,10900,42.961002
"195",2013-10-17,46.880001,46.880001,46.459999,46.459999,19800,42.557953
"196",2013-10-18,46.900002,46.900002,46.48,46.5,2400,42.594589
"197",2013-10-21,46.400002,46.599998,46.380001,46.5,16400,42.594589
"198",2013-10-22,46.5,47,46.5,47,5300,43.052601
"199",2013-10-23,47,47.02,46.98,46.98,7900,43.034279
"200",2013-10-24,46.98,46.98,46.599998,46.84,1000,42.906036
"201",2013-10-25,46.619999,46.720001,46.619999,46.720001,600,42.796124
"202",2013-10-28,46.740002,46.740002,46.700001,46.700001,7500,42.777802
"203",2013-10-29,46.700001,46.700001,46.5,46.5,19400,42.594589
"204",2013-10-30,46.5,46.5,46.380001,46.5,28400,42.594589
"205",2013-10-31,46.5,46.599998,46.5,46.5,5200,42.594589
"206",2013-11-01,46.400002,46.700001,46.400002,46.700001,12400,42.777802
"207",2013-11-04,47,47.080002,46.740002,46.799999,5200,42.8694
"208",2013-11-06,47,47,46.799999,46.799999,3500,42.8694
"209",2013-11-07,46.799999,47.279999,46.720001,47,3900,43.052601
"210",2013-11-08,46.82,46.82,46.599998,46.599998,6300,42.686195
"211",2013-11-11,46.619999,46.68,46.599998,46.599998,15300,42.686195
"212",2013-11-12,46.52,46.599998,46.5,46.599998,4400,42.686195
"213",2013-11-13,46.599998,47,46.580002,47,80400,43.052601
"214",2013-11-14,47.060001,47.16,47,47.060001,74200,43.107563
"215",2013-11-15,47,47,47,47,700,43.052601
"216",2013-11-18,47,47.099998,46.82,47.099998,1200,43.144203
"217",2013-11-19,47,47,46.740002,47,13900,43.052601
"218",2013-11-20,47,47,47,47,100,43.052601
"219",2013-11-21,46.759998,46.98,46.759998,46.98,400,43.034279
"220",2013-11-22,47,47,47,47,3400,43.052601
"221",2013-11-25,47,47,46.939999,47,7300,43.052601
"222",2013-11-26,46.919998,47,46.900002,47,10100,43.052601
"223",2013-11-27,48.099998,49,48.099998,49,68500,44.884624
"224",2013-11-28,49.099998,49.5,48.98,48.98,18200,44.866306
"225",2013-11-29,48.959999,48.98,48.400002,48.48,25100,44.408302
"226",2013-12-02,49,49,47.900002,48.299999,50700,44.243416
"227",2013-12-03,48.200001,49,48.139999,48.799999,7400,44.70142
"228",2013-12-04,48.799999,48.799999,48.5,48.799999,7300,44.70142
"229",2013-12-05,48.799999,48.799999,48.5,48.700001,5300,44.609821
"230",2013-12-06,48.66,48.779999,48.5,48.779999,6900,44.683102
"231",2013-12-09,48.779999,48.779999,48.540001,48.779999,16700,44.683102
"232",2013-12-10,48.779999,48.779999,48.299999,48.5,27000,44.426624
"233",2013-12-11,47.380001,47.48,47.119999,47.119999,10900,43.612125
"234",2013-12-12,47.18,47.380001,47.099998,47.279999,3100,43.76022
"235",2013-12-13,47.099998,47.220001,47.099998,47.200001,8800,43.68618
"236",2013-12-16,47.299999,47.599998,47.119999,47.139999,1900,43.630646
"237",2013-12-17,47.119999,47.200001,47.119999,47.18,2300,43.667667
"238",2013-12-18,47.119999,47.119999,47.099998,47.099998,3400,43.59362
"239",2013-12-19,47.200001,47.200001,47,47.200001,7700,43.68618
"240",2013-12-20,47.200001,47.299999,47.200001,47.299999,1700,43.778728
"241",2013-12-23,47.200001,47.200001,47.099998,47.099998,2300,43.59362
"242",2013-12-24,47.099998,47.299999,47,47.299999,3200,43.778728
"243",2013-12-26,47.200001,47.299999,47.119999,47.299999,7400,43.778728
"244",2013-12-27,47.119999,47.299999,47.119999,47.139999,5900,43.630646
"245",2013-12-30,47.099998,47.400002,47.099998,47.119999,2300,43.612125
"246",2013-12-31,47.119999,47.139999,47.119999,47.139999,3700,43.630646
"247",2014-01-02,47.299999,47.299999,47,47,6700,43.501064
"248",2014-01-03,47,47.299999,47,47.299999,3800,43.778728
"249",2014-01-06,47.299999,47.299999,46.799999,46.919998,10400,43.427021
"250",2014-01-07,47.099998,47.119999,46.98,47,10300,43.501064
"251",2014-01-08,47.099998,47.099998,47,47,1700,43.501064
"252",2014-01-09,47,47,46.900002,46.98,3300,43.482552
"253",2014-01-10,46.919998,47,46.900002,46.98,17200,43.482552
"254",2014-01-13,46.98,47.200001,46.900002,47.18,5600,43.667667
"255",2014-01-15,47.16,47.16,46.98,46.98,5100,43.482552
"256",2014-01-16,46.98,47.099998,46.779999,46.98,7700,43.482552
"257",2014-01-20,47,47,46.799999,46.959999,2100,43.464039
"258",2014-01-21,46.959999,46.98,46.700001,46.98,3100,43.482552
"259",2014-01-22,46.98,46.98,46.700001,46.700001,3600,43.223404
"260",2014-01-23,46.599998,46.599998,46.400002,46.599998,19500,43.130844
"261",2014-01-24,46.5,46.700001,46.48,46.700001,4700,43.223404
"262",2014-01-27,46.5,46.5,46.200001,46.259998,7500,42.816158
"263",2014-01-28,46.02,46.48,46.02,46.48,4800,43.019775
"264",2014-01-29,46.5,47.299999,46.48,46.48,9100,43.019775
"265",2014-01-30,47.080002,47.080002,47.080002,47.080002,400,43.575111
"266",2014-02-03,47.080002,47.080002,47.080002,47.080002,0,43.575111
"267",2014-02-04,47,47,46.5,46.799999,5400,43.315956
"268",2014-02-05,46.299999,47,46.299999,47,4100,43.501064
"269",2014-02-06,47,47,46.900002,46.900002,3900,43.408512
"270",2014-02-07,47.200001,47.200001,46.900002,46.959999,4700,43.464039
"271",2014-02-10,47,47.240002,47,47.240002,3500,43.723206
"272",2014-02-11,47,47.240002,47,47.240002,400,43.723206
"273",2014-02-12,47.200001,47.279999,47.200001,47.279999,2000,43.76022
"274",2014-02-13,47.299999,47.299999,47.200001,47.299999,2900,43.778728
"275",2014-02-14,47.400002,47.700001,47.400002,47.599998,4800,44.056393
"276",2014-02-17,47.900002,48.98,47.900002,48.5,20400,44.8894
"277",2014-02-18,48.5,48.599998,48.34,48.5,7100,44.8894
"278",2014-02-19,48.5,48.880001,48.5,48.5,6000,44.8894
"279",2014-02-20,48.5,48.599998,48.5,48.599998,2600,44.981953
"280",2014-02-21,48.599998,48.599998,48.5,48.599998,1600,44.981953
"281",2014-02-24,48.52,48.52,47.799999,47.98,14700,44.408108
"282",2014-02-25,48,48.040001,48,48,5200,44.42662
"283",2014-02-26,48,48.040001,47.400002,47.700001,23700,44.148956
"284",2014-02-27,47.619999,47.619999,47.5,47.52,3000,43.982353
"285",2014-02-28,47.5,47.540001,47.200001,47.459999,12400,43.926815
"286",2014-03-03,47.5,47.5,47.200001,47.48,3100,43.945328
"287",2014-03-04,47.5,47.52,47.299999,47.32,9500,43.797245
"288",2014-03-05,47.32,47.34,47.32,47.34,1800,43.815758
"289",2014-03-06,47.5,47.5,47.360001,47.360001,61100,43.83427
"290",2014-03-07,47.299999,47.5,47.220001,47.5,21400,43.96384
"291",2014-03-10,47.400002,47.400002,47.400002,47.400002,6500,43.871288
"292",2014-03-11,47.5,47.599998,47.200001,47.200001,1600,43.68618
"293",2014-03-12,47.299999,47.5,47.259998,47.32,11500,43.797245
"294",2014-03-13,47.380001,47.380001,47.299999,47.32,12800,43.797245
"295",2014-03-14,47.240002,47.279999,47.240002,47.279999,900,43.76022
"296",2014-03-17,47.139999,47.279999,47.099998,47.279999,2300,43.76022
"297",2014-03-18,47.259998,47.5,47.259998,47.259998,4600,43.741707
"298",2014-03-19,47.279999,47.279999,47.279999,47.279999,3300,43.76022
"299",2014-03-20,47.200001,47.360001,47.119999,47.200001,6200,43.68618
"300",2014-03-21,47.200001,47.5,47.200001,47.5,700,43.96384
"301",2014-03-24,47.299999,47.299999,47.299999,47.299999,400,43.778728
"302",2014-03-25,47.200001,48,47.200001,47.5,2400,43.96384
"303",2014-03-26,47.5,47.560001,47.5,47.5,1700,43.96384
"304",2014-03-27,47.360001,47.5,47.299999,47.34,10500,43.815758
"305",2014-03-28,47.34,47.5,47.34,47.34,1300,43.815758
"306",2014-03-31,47.360001,47.5,47.360001,47.380001,1200,43.852779
"307",2014-04-01,47.5,47.5,47.380001,47.380001,8900,43.852779
"308",2014-04-02,47.200001,47.400002,47.200001,47.400002,2700,43.871288
"309",2014-04-03,47.400002,47.5,47.380001,47.380001,301900,43.852779
"310",2014-04-04,47.400002,47.400002,47.360001,47.360001,2400,43.83427
"311",2014-04-07,47.400002,47.5,47.400002,47.400002,280900,43.871288
"312",2014-04-08,48,48,47.34,47.400002,4600,43.871288
"313",2014-04-09,47.34,47.900002,47.200001,47.900002,11100,44.334057
"314",2014-04-10,47.900002,48,47.5,48,20800,44.42662
"315",2014-04-11,47.900002,47.900002,47.900002,47.900002,300,44.334057
"316",2014-04-14,47.599998,47.599998,47.5,47.5,19200,43.96384
"317",2014-04-15,47.5,47.5,47.5,47.5,28000,43.96384
"318",2014-04-16,47.5,47.900002,47.5,47.900002,74900,44.334057
"319",2014-04-17,47.900002,47.900002,47.599998,47.599998,1400,44.056393
"320",2014-04-18,47.619999,47.619999,47.5,47.5,4400,43.96384
"321",2014-04-21,47.599998,47.900002,47.48,47.5,14900,43.96384
"322",2014-04-22,47.540001,47.540001,47.5,47.540001,11800,44.000862
"323",2014-04-23,47.52,47.52,47.48,47.5,11400,43.96384
"324",2014-04-24,47.5,47.599998,47.459999,47.5,10900,43.96384
"325",2014-04-25,47.299999,47.299999,46.400002,46.400002,5400,43.402603
"326",2014-04-28,46.400002,46.700001,46.380001,46.580002,5900,43.570976
"327",2014-04-29,46.580002,46.580002,46.400002,46.459999,2400,43.458725
"328",2014-04-30,46.400002,46.459999,46.400002,46.400002,1400,43.402603
"329",2014-05-02,46.779999,46.779999,46.400002,46.599998,4200,43.589684
"330",2014-05-05,46.599998,46.599998,46.400002,46.5,18300,43.496143
"331",2014-05-06,46.66,46.68,46.400002,46.400002,3900,43.402603
"332",2014-05-07,46.400002,46.799999,46.400002,46.66,6100,43.645809
"333",2014-05-08,46.5,46.66,46.5,46.66,3600,43.645809
"334",2014-05-09,46.599998,46.700001,46.599998,46.700001,6000,43.68322
"335",2014-05-12,46.639999,46.84,46.639999,46.84,6700,43.814175
"336",2014-05-14,47.040001,47.099998,46.900002,47.099998,3000,44.057381
"337",2014-05-15,47,47.02,47,47,4100,43.96384
"338",2014-05-16,46.919998,47.060001,46.919998,47.060001,1100,44.01997
"339",2014-05-19,47.18,47.18,47.060001,47.060001,900,44.01997
"340",2014-05-20,47.18,47.200001,47.060001,47.18,1600,44.13221
"341",2014-05-21,47,47.02,46.959999,47,6400,43.96384
"342",2014-05-22,47.18,47.299999,47.18,47.299999,1700,44.244461
"343",2014-05-23,47.18,47.259998,47.18,47.259998,400,44.207047
"344",2014-05-26,47.259998,47.34,47.259998,47.299999,1600,44.244461
"345",2014-05-27,47.299999,47.299999,47.299999,47.299999,300,44.244461
"346",2014-05-28,46.959999,46.959999,46.5,46.639999,24800,43.627098
"347",2014-05-29,46.52,46.580002,46.400002,46.48,8600,43.477436
"348",2014-05-30,46.48,46.599998,46.48,46.599998,8100,43.589684
"349",2014-06-02,46.5,46.599998,46.299999,46.299999,2000,43.309059
"350",2014-06-03,46.48,46.48,46.380001,46.400002,2300,43.402603
"351",2014-06-04,46.34,46.68,46.34,46.419998,4700,43.421303
"352",2014-06-05,46.419998,46.5,46.419998,46.5,18000,43.496143
"353",2014-06-06,46.419998,46.68,46.419998,46.5,9900,43.496143
"354",2014-06-09,46.599998,46.740002,46.599998,46.700001,19800,43.68322
"355",2014-06-10,46.700001,46.799999,46.700001,46.799999,1100,43.77676
"356",2014-06-11,46.700001,46.700001,46.700001,46.700001,1000,43.68322
"357",2014-06-12,46.700001,46.700001,46.700001,46.700001,200,43.68322
"358",2014-06-13,46.720001,47,46.700001,47,1900,43.96384
"359",2014-06-16,47,47,46.799999,46.799999,500,43.77676
"360",2014-06-17,46.799999,46.98,46.799999,46.98,500,43.945137
"361",2014-06-18,46.84,46.900002,46.799999,46.900002,1200,43.8703
"362",2014-06-19,46.900002,46.900002,46.799999,46.799999,1300,43.77676
"363",2014-06-20,46.799999,46.82,46.799999,46.799999,900,43.77676
"364",2014-06-23,46.959999,46.959999,46.959999,46.959999,100,43.926422
"365",2014-06-24,47,47,46.619999,46.98,1500,43.945137
"366",2014-06-25,46.98,46.98,46.98,46.98,0,43.945137
"367",2014-06-26,46.959999,46.959999,46.799999,46.880001,9000,43.851597
"368",2014-06-27,46.880001,46.880001,46.84,46.84,1400,43.814175
"369",2014-06-30,46.860001,46.860001,46.5,46.5,1200,43.496143
"370",2014-07-01,46.5,46.52,46.400002,46.52,5700,43.514851
"371",2014-07-02,46.580002,46.580002,46.5,46.560001,7400,43.552265
"372",2014-07-03,46.560001,46.560001,46.5,46.52,400,43.514851
"373",2014-07-04,46.540001,46.720001,46.5,46.720001,4300,43.701935
"374",2014-07-07,46.52,46.700001,46.5,46.5,5100,43.496143
"375",2014-07-08,46.5,46.540001,46.5,46.5,4500,43.496143
"376",2014-07-09,46.5,46.5,46.400002,46.400002,2400,43.402603
"377",2014-07-10,46.599998,46.599998,46.419998,46.419998,1500,43.421303
"378",2014-07-11,46.599998,46.599998,46.5,46.5,400,43.496143
"379",2014-07-14,46.380001,46.5,46.380001,46.400002,2700,43.402603
"380",2014-07-16,46.439999,46.439999,46.400002,46.400002,5700,43.402603
"381",2014-07-17,46.400002,46.459999,46.400002,46.459999,4200,43.458725
"382",2014-07-18,46.400002,46.400002,46.380001,46.400002,1500,43.402603
"383",2014-07-21,46.34,46.380001,46.080002,46.200001,7200,43.215527
"384",2014-07-22,46.220001,46.220001,46,46,3700,43.028442
"385",2014-07-23,46.099998,46.099998,45.900002,45.900002,9200,42.934902
"386",2014-07-24,45.919998,46.200001,45.919998,46.18,300,43.196812
"387",2014-07-25,46.200001,46.200001,46.16,46.200001,1000,43.215527
"388",2014-07-30,46.119999,46.139999,46.119999,46.119999,2200,43.140686
"389",2014-07-31,46.099998,46.900002,46.080002,46.900002,1100,43.8703
"390",2014-08-01,46.860001,46.860001,46,46.700001,3200,43.68322
"391",2014-08-04,46.48,46.700001,46.48,46.68,117700,43.664513
"392",2014-08-05,46.700001,46.799999,46.68,46.799999,700,43.77676
"393",2014-08-06,46.799999,46.799999,46.799999,46.799999,200,43.77676
"394",2014-08-07,46.860001,46.860001,46.799999,46.799999,1900,43.77676
